Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,accumulated_sum
10/15/2024 3:02:00 am,1486.256775,1455.0,19.65552,1100053.162399999
10/15/2024 3:04:00 am,1486.933425,1455.0,19.65552,1101540.095824999
10/15/2024 3:06:00 am,1483.2222,1455.0,19.65552,1103023.318024999
10/15/2024 3:08:00 am,1480.1853,1455.0,19.65552,1104503.503324999
10/15/2024 3:12:00 am,1476.26805,1455.0,19.65552,1105979.771374999
10/15/2024 3:14:00 am,1482.020325,1455.0,19.65552,1107461.791699999
10/15/2024 3:16:00 am,1480.7409750000002,1455.0,19.65552,1108942.532674999
10/15/2024 3:18:00 am,1479.324375,1455.0,19.65552,1110421.857049999
10/15/2024 3:20:00 am,1481.952675,1455.0,19.65552,1111903.8097249991
10/15/2024 3:22:00 am,1481.0169,1455.0,19.65552,1113384.826624999
10/15/2024 3:24:00 am,1478.5047,1455.0,19.65552,1114863.331324999
10/15/2024 3:26:00 am,1477.1272999999994,1455.0,19.65552,1116340.458624999
10/15/2024 3:28:00 am,1470.39015,1455.0,19.65552,1117810.8487749991
10/15/2024 3:30:00 am,1476.705225,1455.0,19.65552,1119287.553999999
10/15/2024 3:32:00 am,1475.0109,1455.0,19.65552,1120762.5648999992
10/15/2024 3:36:00 am,1480.57515,1455.0,19.65552,1122243.140049999
10/15/2024 3:38:00 am,1476.5715,1455.0,19.65552,1123719.7115499992
10/15/2024 3:40:00 am,1477.086675,1455.0,19.65552,1125196.798224999
10/15/2024 3:42:00 am,1470.6651,1455.0,19.65552,1126667.4633249992
10/15/2024 3:44:00 am,1475.257725,1455.0,19.65552,1128142.7210499991
10/15/2024 3:46:00 am,1474.24965,1455.0,19.65552,1129616.970699999
10/15/2024 3:48:00 am,1471.419975,1455.0,19.65552,1131088.390674999
10/15/2024 3:50:00 am,1467.3683999999998,1455.0,19.65552,1132555.759074999
10/15/2024 3:52:00 am,1469.650575,1455.0,19.65552,1134025.409649999
10/15/2024 3:54:00 am,1471.11075,1455.0,19.65552,1135496.520399999
10/15/2024 3:56:00 am,1466.430075,1455.0,19.65552,1136962.9504749991
10/15/2024 4:00:00 am,1468.18155,1455.0,19.65552,1138431.1320249992
10/15/2024 4:02:00 am,1470.227475,1455.0,19.65552,1139901.3594999993
10/15/2024 4:04:00 am,1473.337575,1455.0,19.65552,1141374.6970749993
10/15/2024 4:06:00 am,1481.7094499999998,1455.0,19.65552,1142856.4065249993
10/15/2024 4:08:00 am,1472.61765,1455.0,19.65552,1144329.0241749992
10/15/2024 4:10:00 am,1475.2908,1455.0,19.65552,1145804.3149749993
10/15/2024 4:12:00 am,1478.8227,1455.0,19.65552,1147283.1376749992
10/15/2024 4:14:00 am,1483.2133000000003,1455.0,19.65552,1148766.3509749991
10/15/2024 4:16:00 am,1481.611425,1455.0,19.65552,1150247.9623999991
10/15/2024 4:18:00 am,1475.902275,1455.0,19.65552,1151723.8646749991
10/15/2024 4:22:00 am,1476.7503,1455.0,19.65552,1153200.614974999
10/15/2024 4:24:00 am,1473.823875,1455.0,19.65552,1154674.438849999
10/15/2024 4:26:00 am,1480.01505,1455.0,19.65552,1156154.4538999991
10/15/2024 4:28:00 am,1484.169225,1455.0,19.65552,1157638.6231249992
10/15/2024 4:30:00 am,1480.7853,1455.0,19.65552,1159119.4084249993
10/15/2024 4:32:00 am,1485.8055,1455.0,19.65552,1160605.2139249993
10/15/2024 4:34:00 am,1484.59755,1455.0,19.65552,1162089.8114749994
10/15/2024 4:36:00 am,1478.391,1455.0,19.65552,1163568.2024749995
10/15/2024 4:38:00 am,1483.209225,1455.0,19.65552,1165051.4116999996
10/15/2024 4:40:00 am,1522.55475,1455.0,19.65552,1166573.9664499995
10/15/2024 4:42:00 am,1516.716,1455.0,19.65552,1168090.6824499995
10/15/2024 4:46:00 am,1516.22025,1455.0,19.65552,1169606.9026999995
10/15/2024 4:48:00 am,1520.9775,1455.0,19.65552,1171127.8801999995
10/15/2024 4:50:00 am,1516.0192499999998,1455.0,19.65552,1172643.8994499994
10/15/2024 4:52:00 am,1523.488999999995,1455.0,19.65552,1174167.3884499995
10/15/2024 4:54:00 am,1510.9575,1455.0,19.37475,1175678.3459499995
10/15/2024 4:56:00 am,1506.444,1455.0,19.37475,1177184.7899499994
10/15/2024 4:58:00 am,1502.6295,1455.0,19.37475,1178687.4194499995
10/15/2024 5:00:00 am,1510.6965,1455.0,19.37475,1180198.1159499995
10/15/2024 5:02:00 am,1510.668499999995,1455.0,19.37475,1181708.7844499995
10/15/2024 5:04:00 am,1503.2247,1455.0,19.37475,1183212.0091499994
10/15/2024 5:06:00 am,1503.713925,1455.0,19.37475,1184715.7230749994
10/15/2024 5:10:00 am,1501.8697499999998,1455.0,19.37475,1186217.5928249995
10/15/2024 5:12:00 am,1508.829,1455.0,19.37475,1187726.4218249994
10/15/2024 5:14:00 am,1500.9837,1455.0,19.37475,1189227.4055249994
10/15/2024 5:16:00 am,1501.155799999995,1455.0,19.37475,1190728.5613249994
10/15/2024 5:18:00 am,1506.6855,1455.0,19.37475,1192235.2468249993
10/15/2024 5:20:00 am,1500.260475,1455.0,19.37475,1193735.5072999992
10/15/2024 5:22:00 am,1503.34425,1455.0,19.37475,1195238.8515499993
10/15/2024 5:24:00 am,1504.13475,1455.0,19.37475,1196742.9862999993
10/15/2024 5:26:00 am,1504.0810000000051,1455.0,19.37475,1198247.0672999993
10/15/2024 5:28:00 am,1511.18925,1455.0,19.37475,1199758.2565499994
10/15/2024 5:30:00 am,1509.282,1455.0,19.37475,1201267.5385499992
10/15/2024 5:34:00 am,1509.22425,1455.0,19.37475,1202776.7627999992
10/15/2024 5:36:00 am,1499.9472,1455.0,19.37475,1204276.7099999993
10/15/2024 5:38:00 am,1497.8203999999994,1455.0,19.37475,1205774.5303999993
10/15/2024 5:40:00 am,1496.825475,1455.0,19.37475,1207271.3558749994
10/15/2024 5:42:00 am,1502.161125,1455.0,19.37475,1208773.5169999995
10/15/2024 5:44:00 am,1500.9026250000002,1455.0,19.37475,1210274.4196249996
10/15/2024 5:46:00 am,1501.8411,1455.0,19.37475,1211776.2607249997
10/15/2024 5:48:00 am,1500.8476500000002,1455.0,19.37475,1213277.1083749996
10/15/2024 5:50:00 am,1508.107999999995,1455.0,19.37475,1214785.2163749996
10/15/2024 5:52:00 am,1506.528,1455.0,19.37475,1216291.7443749995
10/15/2024 5:54:00 am,1507.72575,1455.0,19.37475,1217799.4701249995
10/15/2024 5:58:00 am,1508.15925,1455.0,19.37475,1219307.6293749996
10/15/2024 6:00:00 am,1498.8144,1455.0,19.37475,1220806.4437749996
10/15/2024 6:02:00 am,1507.758,1455.0,19.37475,1222314.2017749995
10/15/2024 6:04:00 am,1511.085,1455.0,19.37475,1223825.2867749995
10/15/2024 6:06:00 am,1507.7557499999998,1455.0,19.37475,1225333.0425249995
10/15/2024 6:08:00 am,1502.9895,1455.0,19.37475,1226836.0320249994
10/15/2024 6:10:00 am,1510.76625,1455.0,19.37475,1228346.7982749995
10/15/2024 6:12:00 am,1504.209,1455.0,19.37475,1229851.0072749995
10/15/2024 6:14:00 am,1511.00625,1455.0,19.37475,1231362.0135249996
10/15/2024 6:16:00 am,1511.6025,1455.0,19.37475,1232873.6160249996
10/15/2024 6:18:00 am,1509.40425,1455.0,19.37475,1234383.0202749996
10/15/2024 6:22:00 am,1510.34925,1455.0,19.37475,1235893.3695249995
10/15/2024 6:24:00 am,1508.046,1455.0,19.37475,1237401.4155249996
10/15/2024 6:26:00 am,1511.866000000005,1455.0,19.37475,1238913.2815249995
10/15/2024 6:28:00 am,1510.47375,1455.0,19.37475,1240423.7552749994
10/15/2024 6:30:00 am,1509.5805,1455.0,19.37475,1241933.3357749993
10/15/2024 6:32:00 am,1502.454375,1455.0,19.37475,1243435.7901499993
10/15/2024 6:34:00 am,1504.5705,1455.0,19.37475,1244940.3606499992
10/15/2024 6:36:00 am,1503.46275,1455.0,19.37475,1246443.8233999992
10/15/2024 6:38:00 am,1496.8542,1455.0,19.37475,1247940.6775999991
10/15/2024 6:40:00 am,1495.0665,1455.0,19.37475,1249435.744099999
10/15/2024 6:44:00 am,1498.60905,1455.0,19.37475,1250934.3531499992
10/15/2024 6:46:00 am,1495.2807,1455.0,19.37475,1252429.6338499992
10/15/2024 6:48:00 am,1497.1490500000004,1455.0,19.37475,1253926.782899999
10/15/2024 6:50:00 am,1496.48895,1455.0,19.37475,1255423.271849999
10/15/2024 6:52:00 am,1489.82355,1455.0,19.37475,1256913.095399999
10/15/2024 6:54:00 am,1491.813675,1455.0,19.37475,1258404.9090749992
10/15/2024 6:56:00 am,1490.465925,1455.0,19.37475,1259895.374999999
10/15/2024 6:58:00 am,1490.30655,1455.0,19.37475,1261385.6815499992
10/15/2024 7:00:00 am,1501.2465,1455.0,19.37475,1262886.928049999
10/15/2024 7:02:00 am,1495.429125,1455.0,19.37475,1264382.357174999
10/15/2024 7:04:00 am,1497.07245,1455.0,19.37475,1265879.4296249992
10/15/2024 7:08:00 am,1495.35105,1455.0,19.37475,1267374.780674999
10/15/2024 7:10:00 am,1497.454275,1455.0,19.37475,1268872.234949999
10/15/2024 7:12:00 am,1492.6192000000003,1455.0,19.37475,1270364.854149999
10/15/2024 7:14:00 am,1496.7175499999998,1455.0,19.37475,1271861.571699999
10/15/2024 7:16:00 am,1498.6406500000005,1455.0,19.37475,1273360.212349999
10/15/2024 7:18:00 am,1498.4313,1455.0,19.37475,1274858.643649999
10/15/2024 7:20:00 am,1497.601875,1455.0,19.37475,1276356.245524999
10/15/2024 7:22:00 am,1498.484625,1455.0,19.37475,1277854.730149999
10/15/2024 7:24:00 am,1498.2668500000004,1455.0,19.37475,1279352.996999999
10/15/2024 7:26:00 am,1500.859575,1455.0,19.37475,1280853.856574999
10/15/2024 7:28:00 am,1496.481975,1455.0,19.37475,1282350.3385499988
10/15/2024 7:32:00 am,1493.58765,1455.0,19.37475,1283843.9261999987
10/15/2024 7:34:00 am,1501.38675,1455.0,19.37475,1285345.3129499988
10/15/2024 7:36:00 am,1496.5431,1455.0,19.37475,1286841.8560499987
10/15/2024 7:38:00 am,1489.5448000000006,1455.0,19.37475,1288331.4008499987
10/15/2024 7:40:00 am,1498.263975,1455.0,19.37475,1289829.6648249987
10/15/2024 7:42:00 am,1494.2181,1455.0,19.37475,1291323.8829249986
10/15/2024 7:44:00 am,1495.87635,1455.0,19.37475,1292819.7592749987
10/15/2024 7:46:00 am,1493.4304000000006,1455.0,19.37475,1294313.1896749986
10/15/2024 7:48:00 am,1497.429975,1455.0,19.37475,1295810.6196499986
10/15/2024 7:50:00 am,1499.2416,1455.0,19.37475,1297309.8612499987
10/15/2024 7:52:00 am,1494.4209,1455.0,19.37475,1298804.2821499987
10/15/2024 7:56:00 am,1495.436325,1455.0,19.37475,1300299.7184749986
10/15/2024 7:58:00 am,1493.99085,1455.0,19.37475,1301793.7093249985
10/15/2024 8:00:00 am,1494.1780000000003,1455.0,19.37475,1303287.8873249986
10/15/2024 8:02:00 am,1496.384175,1455.0,19.37475,1304784.2714999986
10/15/2024 8:04:00 am,1490.1276,1455.0,19.37475,1306274.3990999986
10/15/2024 8:06:00 am,1490.8356,1455.0,19.37475,1307765.2346999987
10/15/2024 8:08:00 am,1495.441875,1455.0,19.37475,1309260.6765749988
10/15/2024 8:10:00 am,1489.335675,1455.0,19.37475,1310750.0122499987
10/15/2024 8:12:00 am,1490.661525,1455.0,19.37475,1312240.6737749986
10/15/2024 8:14:00 am,1494.3903,1455.0,19.37475,1313735.0640749987
10/15/2024 8:16:00 am,1502.97,1455.0,19.37475,1315238.0340749987
10/15/2024 8:20:00 am,1497.3024,1455.0,19.37475,1316735.3364749986
10/15/2024 8:22:00 am,1490.3445,1455.0,19.37475,1318225.6809749985
10/15/2024 8:24:00 am,1497.96735,1455.0,19.37475,1319723.6483249986
10/15/2024 8:26:00 am,1490.3835,1455.0,19.37475,1321214.0318249986
10/15/2024 8:28:00 am,1494.0426,1455.0,19.37475,1322708.0744249986
10/15/2024 8:30:00 am,1491.927675,1455.0,19.37475,1324200.0020999985
10/15/2024 8:32:00 am,1494.305625,1455.0,19.37475,1325694.3077249986
10/15/2024 8:34:00 am,1494.789,1455.0,19.37475,1327189.0967249987
10/15/2024 8:36:00 am,1495.347525,1455.0,19.37475,1328684.4442499988
10/15/2024 8:38:00 am,1487.700375,1455.0,19.37475,1330172.1446249988
10/15/2024 8:40:00 am,1485.4347,1455.0,19.37475,1331657.579324999
10/15/2024 8:44:00 am,1489.750725,1455.0,19.37475,1333147.3300499988
10/15/2024 8:46:00 am,1487.04135,1455.0,19.37475,1334634.371399999
10/15/2024 8:48:00 am,1487.102925,1455.0,19.37475,1336121.474324999
10/15/2024 8:50:00 am,1486.32915,1455.0,19.37475,1337607.8034749988
10/15/2024 8:52:00 am,1487.29785,1455.0,19.37475,1339095.1013249988
10/15/2024 8:54:00 am,1481.93955,1455.0,19.37475,1340577.0408749988
10/15/2024 8:56:00 am,1487.094825,1455.0,19.37475,1342064.1356999988
10/15/2024 8:58:00 am,1487.719725,1455.0,19.37475,1343551.8554249988
10/15/2024 9:00:00 am,1484.9115000000002,1455.0,19.37475,1345036.7669249987
10/15/2024 9:02:00 am,1481.796675,1455.0,19.37475,1346518.5635999988
10/15/2024 9:06:00 am,1478.116575,1455.0,19.37475,1347996.680174999
10/15/2024 9:08:00 am,1477.3476,1411.5,19.37475,1349474.027774999
10/15/2024 9:10:00 am,1462.75335,1411.5,18.84749,1350936.7811249988
10/15/2024 9:12:00 am,1448.661,1411.5,18.84749,1352385.442124999
10/15/2024 9:14:00 am,1445.3624249999998,1411.5,18.84749,1353830.8045499988
10/15/2024 9:16:00 am,1443.3678,1411.5,18.84749,1355274.1723499987
10/15/2024 9:18:00 am,1453.1886,1411.5,18.84749,1356727.3609499987
10/15/2024 9:20:00 am,1440.6168,1411.5,18.84749,1358167.9777499987
10/15/2024 9:22:00 am,1439.3866999999996,1411.5,18.84749,1359607.3644499986
10/15/2024 9:24:00 am,1444.93995,1411.5,18.84749,1361052.3043999986
10/15/2024 9:26:00 am,1446.67485,1411.5,18.84749,1362498.9792499987
10/15/2024 9:30:00 am,1439.742225,1411.5,18.84749,1363938.7214749986
10/15/2024 9:32:00 am,1437.801825,1411.5,18.84749,1365376.5232999986
10/15/2024 9:34:00 am,1441.993575,1411.5,18.84749,1366818.5168749986
10/15/2024 9:36:00 am,1440.81255,1411.5,18.84749,1368259.3294249985
10/15/2024 9:38:00 am,1437.78915,1411.5,18.84749,1369697.1185749986
10/15/2024 9:40:00 am,1445.4519,1411.5,18.84749,1371142.5704749986
10/15/2024 9:42:00 am,1438.668,1411.5,18.84749,1372581.2384749986
10/15/2024 9:44:00 am,1439.679,1411.5,18.84749,1374020.9174749986
10/15/2024 9:46:00 am,1437.81105,1411.5,18.84749,1375458.7285249985
10/15/2024 9:48:00 am,1445.21925,1411.5,18.84749,1376903.9477749986
10/15/2024 9:50:00 am,1444.0266,1411.5,18.84749,1378347.9743749986
10/15/2024 9:54:00 am,1455.4731,1411.5,18.84749,1379803.4474749987
10/15/2024 9:56:00 am,1451.361225,1411.5,18.84749,1381254.8086999985
10/15/2024 9:58:00 am,1461.26415,1411.5,18.84749,1382716.0728499985
10/15/2024 10:00:00 am,1453.1097,1411.5,18.84749,1384169.1825499984
10/15/2024 10:02:00 am,1456.96695,1411.5,18.84749,1385626.1494999984
10/15/2024 10:04:00 am,1450.65405,1411.5,18.84749,1387076.8035499984
10/15/2024 10:06:00 am,1451.23515,1411.5,18.84749,1388528.0386999985
10/15/2024 10:08:00 am,1451.2395,1411.5,18.84749,1389979.2781999984
10/15/2024 10:10:00 am,1448.0042500000006,1411.5,18.84749,1391427.2824499984
10/15/2024 10:12:00 am,1452.77355,1411.5,18.84749,1392880.0559999985
10/15/2024 10:14:00 am,1449.03375,1411.5,18.84749,1394329.0897499984
10/15/2024 10:18:00 am,1449.590325,1411.5,18.84749,1395778.6800749984
10/15/2024 10:20:00 am,1451.647875,1411.5,18.84749,1397230.3279499984
10/15/2024 10:22:00 am,1447.63515,1411.5,18.84749,1398677.9630999984
10/15/2024 10:24:00 am,1446.617175,1411.5,18.84749,1400124.5802749984
10/15/2024 10:26:00 am,1436.3946,1411.5,18.84749,1401560.9748749984
10/15/2024 10:28:00 am,1439.17965,1411.5,18.84749,1403000.1545249985
10/15/2024 10:30:00 am,1438.8374250000002,1411.5,18.84749,1404438.9919499985
10/15/2024 10:32:00 am,1436.26365,1411.5,18.84749,1405875.2555999986
10/15/2024 10:34:00 am,1442.81145,1411.5,18.84749,1407318.0670499986
10/15/2024 10:36:00 am,1438.6553250000002,1411.5,18.84749,1408756.7223749985
10/15/2024 10:38:00 am,1440.5283,1411.5,18.84749,1410197.2506749984
10/15/2024 10:42:00 am,1437.9453,1411.5,18.84749,1411635.1959749984
10/15/2024 10:44:00 am,1437.010575,1411.5,18.84749,1413072.2065499984
10/15/2024 10:46:00 am,1435.002,1411.5,18.84749,1414507.2085499985
10/15/2024 10:48:00 am,1441.0497,1411.5,18.84749,1415948.2582499986
10/15/2024 10:50:00 am,1437.59415,1411.5,18.84749,1417385.8523999986
10/15/2024 10:52:00 am,1437.0891,1411.5,18.84749,1418822.9414999986
10/15/2024 10:54:00 am,1430.3559,1411.5,18.84749,1420253.2973999986
10/15/2024 10:56:00 am,1435.94415,1411.5,18.84749,1421689.2415499988
10/15/2024 10:58:00 am,1432.3629,1411.5,18.84749,1423121.6044499988
10/15/2024 11:00:00 am,1425.8319,1411.5,18.84749,1424547.436349999
10/15/2024 11:02:00 am,1432.27515,1411.5,18.84749,1425979.7114999988
10/15/2024 11:06:00 am,1431.6453,1411.5,18.84749,1427411.3567999988
10/15/2024 11:08:00 am,1436.78025,1411.5,18.84749,1428848.1370499989
10/15/2024 11:10:00 am,1428.306,1411.5,18.84749,1430276.443049999
10/15/2024 11:12:00 am,1436.7040499999998,1411.5,18.84749,1431713.147099999
10/15/2024 11:14:00 am,1432.83855,1411.5,18.84749,1433145.985649999
10/15/2024 11:16:00 am,1432.881375,1411.5,18.84749,1434578.867024999
10/15/2024 11:18:00 am,1433.8305,1411.5,18.84749,1436012.697524999
10/15/2024 11:20:00 am,444.92576625,1411.5,66.232965,1436457.623291249
10/15/2024 11:22:00 am,0.0,1411.5,100.0,1436457.623291249
10/15/2024 11:58:00 am,0.0,1411.5,100.0,1436457.623291249
10/15/2024 12:04:00 pm,0.0,1411.5,100.0,1436457.623291249
10/15/2024 12:06:00 pm,0.0,1411.5,100.0,1436457.623291249
10/15/2024 12:18:00 pm,1485.7425,1411.5,29.62537,1437943.3657912489
10/15/2024 12:20:00 pm,1456.4409499999997,1411.5,27.9421466666667,1439399.8067412488
10/15/2024 12:22:00 pm,1465.055475,1411.5,27.21849,1440864.8622162489
10/15/2024 12:24:00 pm,1427.4648,1411.5,26.712865,1442292.3270162488
10/15/2024 12:26:00 pm,1404.670725,1411.5,25.60704,1443696.997741249
10/15/2024 12:28:00 pm,1419.60885,1411.5,25.60704,1445116.606591249
10/15/2024 12:30:00 pm,1396.04775,1411.5,25.60704,1446512.6543412488
10/15/2024 12:32:00 pm,1389.74385,1411.5,25.60704,1447902.3981912488
10/15/2024 12:34:00 pm,1418.65335,1411.5,25.60704,1449321.0515412488
10/15/2024 12:36:00 pm,1376.2548,1411.5,25.60704,1450697.3063412488
10/15/2024 12:40:00 pm,1419.64035,1411.5,25.60704,1452116.9466912488
10/15/2024 12:42:00 pm,1401.92055,1411.5,25.60704,1453518.8672412487
10/15/2024 12:44:00 pm,1352.90085,1411.5,25.60704,1454871.7680912488
10/15/2024 12:46:00 pm,1393.5741,1411.5,25.60704,1456265.342191249
10/15/2024 12:48:00 pm,1397.22525,1411.5,26.18876,1457662.5674412488
10/15/2024 12:50:00 pm,1381.8441,1411.5,26.55628,1459044.411541249
10/15/2024 12:52:00 pm,1350.78735,1411.5,26.55628,1460395.198891249
10/15/2024 12:54:00 pm,1387.1336500000004,1411.5,27.10553,1461782.332541249
10/15/2024 12:58:00 pm,1412.089125,1411.5,28.46474,1463194.421666249
10/15/2024 1:00:00 pm,1362.9456,1411.5,29.62508,1464557.367266249
10/15/2024 1:04:00 pm,1377.256425,1411.5,31.30798,1465934.623691249
10/15/2024 1:06:00 pm,1391.92545,1411.5,31.65296,1467326.549141249
10/15/2024 1:08:00 pm,1386.2470000000003,1411.5,31.65296,1468712.796141249
10/15/2024 1:10:00 pm,1430.46315,1411.5,31.65296,1470143.2592912489
10/15/2024 1:12:00 pm,1353.473775,1411.5,31.65296,1471496.733066249
10/15/2024 1:14:00 pm,1376.33655,1411.5,31.65296,1472873.0696162488
10/15/2024 1:16:00 pm,1387.582575,1411.5,31.65296,1474260.6521912487
10/15/2024 1:18:00 pm,1389.7642000000003,1411.5,31.65296,1475650.4163912488
10/15/2024 1:20:00 pm,1417.9323,1411.5,31.65296,1477068.3486912488
10/15/2024 1:22:00 pm,1390.937625,1411.5,31.65296,1478459.2863162488
10/15/2024 1:24:00 pm,1385.25075,1411.5,31.65296,1479844.5370662487
10/15/2024 1:28:00 pm,1390.82595,1411.5,31.65296,1481235.3630162487
10/15/2024 1:30:00 pm,1394.66805,1411.5,31.65296,1482630.0310662487
10/15/2024 1:32:00 pm,1402.980550000001,1411.5,31.65296,1484033.0116162486
10/15/2024 1:34:00 pm,1381.7133,1411.5,31.65296,1485414.7249162486
10/15/2024 1:36:00 pm,1386.3048,1411.5,31.65296,1486801.0297162486
10/15/2024 1:38:00 pm,1359.817275,1411.5,31.65296,1488160.8469912487
10/15/2024 1:40:00 pm,1423.31145,1411.5,31.65296,1489584.1584412486
10/15/2024 1:42:00 pm,1406.021475,1411.5,31.65296,1490990.1799162487
10/15/2024 1:44:00 pm,1375.024875,1411.5,31.65296,1492365.2047912485
10/15/2024 1:46:00 pm,1428.476475,1411.5,31.65296,1493793.6812662485
10/15/2024 1:50:00 pm,1404.3751499999998,1411.5,31.65296,1495198.0564162484
10/15/2024 1:52:00 pm,1400.906175,1411.5,31.65296,1496598.9625912483
10/15/2024 1:54:00 pm,1404.7409500000006,1411.5,31.65296,1498003.7035412483
10/15/2024 1:56:00 pm,1401.34005,1411.5,31.65296,1499405.0435912483
10/15/2024 1:58:00 pm,1426.8639,1411.5,31.65296,1500831.9074912483
10/15/2024 2:00:00 pm,1420.512525,1411.5,31.65296,1502252.4200162482
10/15/2024 2:02:00 pm,1370.72205,1411.5,31.65296,1503623.1420662482
10/15/2024 2:04:00 pm,1442.82285,1411.5,31.65296,1505065.9649162483
10/15/2024 2:08:00 pm,1411.5195,1411.5,31.65296,1506477.4844162483
10/15/2024 2:10:00 pm,1408.5453,1411.5,31.65296,1507886.0297162484
10/15/2024 2:14:00 pm,1450.17165,1411.5,31.65296,1509336.2013662483
10/15/2024 2:16:00 pm,1396.6353749999998,1411.5,31.65296,1510732.8367412484
10/15/2024 2:18:00 pm,1386.0025500000002,1411.5,31.65296,1512118.8392912485
10/15/2024 2:20:00 pm,1379.1918499999997,1411.5,31.65296,1513498.0311412485
10/15/2024 2:22:00 pm,1449.68385,1411.5,31.65296,1514947.7149912484
10/15/2024 2:24:00 pm,1374.927,1411.5,31.65296,1516322.6419912484
10/15/2024 2:26:00 pm,1398.15315,1411.5,31.65296,1517720.7951412483
10/15/2024 2:28:00 pm,1428.1374,1411.5,31.65296,1519148.9325412482
10/15/2024 2:30:00 pm,1415.50155,1411.5,31.65296,1520564.434091248
10/15/2024 2:32:00 pm,1415.831775,1411.5,31.65296,1521980.2658662482
10/15/2024 2:34:00 pm,1376.6388,1411.5,31.65296,1523356.9046662482
10/15/2024 2:38:00 pm,1389.179325,1411.5,31.65296,1524746.0839912482
10/15/2024 2:40:00 pm,1438.43265,1411.5,31.65296,1526184.5166412483
10/15/2024 2:42:00 pm,1398.7738999999997,1411.5,31.65296,1527583.2905412482
10/15/2024 2:44:00 pm,1432.017075,1411.5,31.65296,1529015.3076162483
10/15/2024 2:46:00 pm,1387.2199500000002,1411.5,31.65296,1530402.5275662483
10/15/2024 2:48:00 pm,1415.526675,1411.5,31.65296,1531818.0542412484
10/15/2024 2:50:00 pm,1431.944925,1411.5,31.65296,1533249.9991662484
10/15/2024 2:52:00 pm,1430.7069,1411.5,31.65296,1534680.7060662485
10/15/2024 2:54:00 pm,1396.4391499999997,1411.5,31.65296,1536077.1452162485
10/15/2024 2:56:00 pm,1392.6153,1411.5,31.65296,1537469.7605162484
10/15/2024 2:58:00 pm,1420.0185,1411.5,31.65296,1538889.7790162484
10/15/2024 3:02:00 pm,1369.724025,1411.5,31.65296,1540259.5030412483
10/15/2024 3:04:00 pm,1426.923825,1411.5,31.65296,1541686.4268662483
10/15/2024 3:06:00 pm,1434.795,1411.5,31.65296,1543121.2218662482
10/15/2024 3:08:00 pm,1420.1982,1411.5,31.65296,1544541.4200662482
10/15/2024 3:10:00 pm,1413.6909,1411.5,31.65296,1545955.1109662482
10/15/2024 3:12:00 pm,1397.53485,1411.5,31.65296,1547352.6458162481
10/15/2024 3:14:00 pm,1401.492225,1411.5,31.65296,1548754.138041248
10/15/2024 3:16:00 pm,1394.5116499999997,1411.5,31.65296,1550148.649691248
10/15/2024 3:18:00 pm,1421.72925,1411.5,31.65296,1551570.3789412482
10/15/2024 3:20:00 pm,1451.43525,1411.5,31.65296,1553021.8141912483
10/15/2024 3:22:00 pm,1381.75185,1411.5,31.65296,1554403.5660412482
10/15/2024 3:26:00 pm,1410.0844499999998,1411.5,31.65296,1555813.6504912481
10/15/2024 3:28:00 pm,1437.225,1411.5,31.65296,1557250.8754912482
10/15/2024 3:30:00 pm,1412.6878000000006,1411.5,31.65296,1558663.5632912482
10/15/2024 3:32:00 pm,1424.4294,1411.5,31.65296,1560087.9926912482
10/15/2024 3:34:00 pm,1391.676,1411.5,31.65296,1561479.6686912482
10/15/2024 3:36:00 pm,1370.94225,1411.5,31.65296,1562850.6109412482
10/15/2024 3:38:00 pm,1408.99365,1411.5,31.65296,1564259.6045912483
10/15/2024 3:40:00 pm,1406.8083,1411.5,31.65296,1565666.4128912482
10/15/2024 3:42:00 pm,1407.30735,1411.5,31.65296,1567073.7202412481
10/15/2024 3:44:00 pm,1392.465225,1411.5,31.65296,1568466.185466248
10/15/2024 3:46:00 pm,1363.04535,1411.5,31.65296,1569829.230816248
10/15/2024 3:50:00 pm,1358.4288,1411.5,31.65296,1571187.6596162482
10/15/2024 3:52:00 pm,1415.652225,1411.5,31.65296,1572603.3118412483
10/15/2024 3:54:00 pm,1398.6103000000005,1411.5,31.65296,1574001.9221412484
10/15/2024 3:56:00 pm,1385.970075,1411.5,31.65296,1575387.8922162484
10/15/2024 3:58:00 pm,1393.3311,1411.5,31.65296,1576781.2233162485
10/15/2024 4:00:00 pm,1401.12045,1411.5,31.65296,1578182.3437662486
10/15/2024 4:02:00 pm,1384.3713,1411.5,31.65296,1579566.7150662486
10/15/2024 4:04:00 pm,1376.83845,1411.5,31.65296,1580943.5535162485
10/15/2024 4:06:00 pm,1399.26315,1411.5,31.65296,1582342.8166662485
10/15/2024 4:08:00 pm,1415.8176,1411.5,31.65296,1583758.6342662484
10/15/2024 4:10:00 pm,1397.76045,1411.5,31.65296,1585156.3947162484
10/15/2024 4:14:00 pm,1419.2172,1411.5,31.65296,1586575.6119162485
10/15/2024 4:16:00 pm,1405.2882,1411.5,31.65296,1587980.9001162485
10/15/2024 4:18:00 pm,1441.2726,1411.5,31.65296,1589422.1727162485
10/15/2024 4:20:00 pm,1369.1145,1411.5,31.65296,1590791.2872162485
10/15/2024 4:22:00 pm,1448.8242,1411.5,31.65296,1592240.1114162484
