Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,accumulated_sum,total_volume
10/15/2024 10:22:00 pm,1382.082225,1411.5,24.44196,1824171.1219662493,1378307.9460037074
10/15/2024 10:24:00 pm,1411.14975,1411.5,24.44196,1825582.2717162494,1379374.1830962722
10/15/2024 10:26:00 pm,1387.7262,1411.5,24.44196,1826969.9979162493,1380422.7218135586
10/15/2024 10:28:00 pm,1431.923625,1411.5,24.44196,1828401.9215412494,1381504.6552389057
10/15/2024 10:32:00 pm,1409.50515,1411.5,24.44196,1829811.4266912495,1382569.6497039448
10/15/2024 10:34:00 pm,1462.05165,1411.5,24.44196,1831273.4783412495,1383674.3472744725
10/15/2024 10:36:00 pm,1443.3724999999995,1411.5,24.44196,1832716.8508412496,1384764.9312453715
10/15/2024 10:38:00 pm,1430.3775,1411.5,24.44196,1834147.2283412495,1385845.6964489724
10/15/2024 10:40:00 pm,1479.567,1411.5,24.44196,1835626.7953412496,1386963.6282746594
10/15/2024 10:42:00 pm,1431.1785,1411.5,24.44196,1837057.9738412495,1388044.9986981608
10/15/2024 10:44:00 pm,1410.030975,1411.5,24.44196,1838468.0048162495,1389110.3904662635
10/15/2024 10:46:00 pm,1382.8847999999998,1411.5,24.44196,1839850.8896162496,1390155.2711166015
10/15/2024 10:48:00 pm,1398.75165,1411.5,24.08318,1841249.6412662496,1397818.1759107444
10/15/2024 10:50:00 pm,1412.2899,1411.5,24.08318,1842661.9311662496,1398890.3414920054
10/15/2024 10:52:00 pm,1376.36265,1411.5,24.08318,1844038.2938162496,1399935.2322475533
10/15/2024 10:56:00 pm,1407.46935,1411.5,24.08318,1845445.7631662495,1401003.7382205478
10/15/2024 10:58:00 pm,1407.052725,1411.5,24.08318,1846852.8158912496,1402071.9279050913
10/15/2024 11:00:00 pm,1419.036825,1411.5,24.08318,1848271.8527162496,1403149.2155372603
10/15/2024 11:02:00 pm,1460.3985750000002,1411.5,24.08318,1849732.2512912496,1404257.9036947256
10/15/2024 11:04:00 pm,1417.1286,1411.5,24.08318,1851149.3798912496,1405333.742663156
10/15/2024 11:06:00 pm,1470.84435,1411.5,24.08318,1852620.2242412495,1406450.3609208257
10/15/2024 11:08:00 pm,1390.3001500000005,1411.5,24.08318,1854010.5243912495,1407505.8325831608
10/15/2024 11:10:00 pm,1446.2454,1411.5,24.08318,1855456.7697912494,1408603.7761002372
10/15/2024 11:12:00 pm,1394.7057,1411.5,24.08318,1856851.4754912495,1409662.5923160359
10/15/2024 11:14:00 pm,1402.119825,1411.5,24.08318,1858253.5953162494,1410727.0370997654
10/15/2024 11:16:00 pm,1438.6203,1411.5,24.08318,1859692.2156162495,1411819.1918833998
10/15/2024 11:20:00 pm,1449.9372,1411.5,24.08318,1861142.1528162495,1412919.938097637
10/15/2024 11:22:00 pm,1375.5756,1411.5,24.08318,1862517.7284162496,1413964.231349853
10/15/2024 11:24:00 pm,1448.901675,1411.5,24.08318,1863966.6300912497,1415064.19142644
10/15/2024 11:26:00 pm,1390.24095,1411.5,24.08318,1865356.8710412497,1416119.6181460177
10/15/2024 11:28:00 pm,1385.9316749999998,1411.5,24.08318,1866742.8027162496,1417171.7734010501
10/15/2024 11:30:00 pm,1388.40945,1411.5,24.08318,1868131.2121662495,1418225.8097040697
10/15/2024 11:32:00 pm,1469.3943,1411.5,24.08318,1869600.6064662496,1419341.327129891
10/15/2024 11:34:00 pm,1405.7270500000004,1411.5,24.08318,1871006.3335162497,1420408.510404131
10/15/2024 11:36:00 pm,1458.7665,1411.5,24.08318,1872465.1000162496,1421515.9595421562
10/15/2024 11:38:00 pm,1433.17155,1411.5,24.08318,1873898.2715662497,1422603.9778080608
10/15/2024 11:42:00 pm,1394.315925,1411.5,23.682,1875292.5874912497,1431185.796921572
10/15/2024 11:44:00 pm,1364.7501,1411.5,23.682,1876657.3375912497,1432227.34690289
10/15/2024 11:46:00 pm,1384.2801,1411.5,23.682,1878041.6176912498,1433283.801789608
10/15/2024 11:48:00 pm,1434.3414499999994,1411.5,23.682,1879475.9591412498,1434378.462497419
10/15/2024 11:50:00 pm,1361.8842,1411.5,23.682,1880837.8433412497,1435417.8252811749
10/15/2024 11:52:00 pm,1418.7774,1411.5,23.682,1882256.6207412498,1436500.6078173069
10/15/2024 11:54:00 pm,1380.770625,1411.5,23.682,1883637.3913662496,1437554.3843428944
10/15/2024 11:56:00 pm,1395.6509999999998,1411.5,23.682,1885033.0423662497,1438619.5172730745
10/15/2024 11:58:00 pm,1385.885325,1411.5,23.38012,1886418.9276912496,1445371.9186943222
10/16/2024 12:00:00 am,1426.98675,1411.5,23.38012,1887845.9144412496,1446465.274229788
10/16/2024 12:02:00 am,1472.1171,1411.5,23.38012,1889318.0315412495,1447593.2085852674
10/16/2024 12:06:00 am,1420.8291,1411.5,23.38012,1890738.8606412495,1448681.8461366924
10/16/2024 12:08:00 am,1419.9630000000002,1411.5,23.38012,1892158.8236412494,1449769.820083337
10/16/2024 12:10:00 am,1435.00455,1411.5,23.38012,1893593.8281912494,1450869.3188475415
10/16/2024 12:12:00 am,1397.032425,1411.5,23.38012,1894990.8606162495,1451939.7234151375
10/16/2024 12:14:00 am,1418.50755,1411.5,23.38012,1896409.3681662495,1453026.5821977386
10/16/2024 12:16:00 am,1437.9774,1411.5,23.38012,1897847.3455662495,1454128.3587560456
10/16/2024 12:18:00 am,1431.5491499999998,1411.5,23.38012,1899278.8947162495,1455225.2099969166
10/16/2024 12:20:00 am,1390.5663,1411.5,23.38012,1900669.4610162496,1456290.660227297
10/16/2024 12:22:00 am,1384.206,1411.5,23.38012,1902053.6670162496,1457351.23720345
10/16/2024 12:24:00 am,1459.83375,1411.5,23.38012,1903513.5007662496,1458469.7600708995
10/16/2024 12:26:00 am,1460.8815,1411.5,23.38012,1904974.3822662495,1459589.0857231417
10/16/2024 12:30:00 am,1433.99595,1411.5,23.04692,1906408.3782162494,1467039.964415453
10/16/2024 12:32:00 am,1400.3169750000002,1411.5,23.04692,1907808.6951912495,1468117.5514574782
10/16/2024 12:34:00 am,1412.608125,1411.5,23.04692,1909221.3033162495,1469204.596917996
10/16/2024 12:36:00 am,1467.0258,1411.5,23.04692,1910688.3291162495,1470333.5184554907
10/16/2024 12:38:00 am,1400.413275,1411.5,23.04692,1912088.7423912494,1471411.179603332
10/16/2024 12:40:00 am,1409.4273,1411.5,23.04692,1913498.1696912495,1472495.777321043
10/16/2024 12:42:00 am,1422.3492,1411.5,23.77523,1914920.5188912496,1459643.7612076614
10/16/2024 12:44:00 am,1397.931375,1411.5,23.77523,1916318.4502662495,1460709.331183013
10/16/2024 12:46:00 am,1392.07725,1411.5,23.77523,1917710.5275162496,1461770.4388650479
10/16/2024 12:48:00 am,1371.3768,1411.5,24.76548,1919081.9043162495,1443812.0591191894
10/16/2024 12:50:00 am,1365.6765,1411.5,25.24318,1920447.5808162496,1435665.5411851583
10/16/2024 12:54:00 am,1385.74665,1411.5,25.24318,1921833.3274662497,1436701.4813139548
10/16/2024 12:56:00 am,1412.6302500000002,1411.5,25.24318,1923245.9577162496,1437757.518767213
10/16/2024 12:58:00 am,1411.102125,1411.5,25.72911,1924657.0598412496,1429459.9277919286
10/16/2024 1:00:00 am,1367.7975,1411.5,25.72911,1926024.8573412497,1430475.8031685764
10/16/2024 1:02:00 am,1449.74655,1411.5,26.75291,1927474.6038912497,1411819.0578393673
10/16/2024 1:04:00 am,1424.15685,1411.5,27.14274,1928898.7607412497,1405342.7852500302
10/16/2024 1:06:00 am,1454.7249,1411.5,27.84641,1930353.4856412497,1392819.339580296
10/16/2024 1:08:00 am,1393.28235,1411.5,27.84641,1931746.7679912497,1393824.6428146577
10/16/2024 1:10:00 am,1377.6195499999994,1411.5,27.84641,1933124.3875412496,1394818.6447765243
10/16/2024 1:12:00 am,1355.53905,1411.5,27.84641,1934479.9265912496,1395796.7148649513
10/16/2024 1:14:00 am,1417.7526,1411.5,28.20183,1935897.6791912497,1389939.106731788
10/16/2024 1:18:00 am,1467.76185,1411.5,29.29804,1937365.4410412495,1369755.3391788078
10/16/2024 1:20:00 am,1387.58565,1411.5,29.29804,1938753.0266912496,1370736.3894300365
10/16/2024 1:22:00 am,1435.79985,1411.5,29.29804,1940188.8265412496,1371751.5280656638
10/16/2024 1:24:00 am,1415.6625,1411.5,29.29804,1941604.4890412497,1372752.4292001487
10/16/2024 1:26:00 am,1383.8067,1411.5,28.92626,1942988.2957412498,1380954.449545567
10/16/2024 1:28:00 am,1460.21085,1411.5,28.92626,1944448.5065912497,1381992.2760085475
10/16/2024 1:30:00 am,1452.5145,1411.5,27.9864,1945901.0210912498,1401313.3777245681
10/16/2024 1:32:00 am,1487.5077,1411.5,26.40794,1947388.5287912497,1433123.334541174
10/16/2024 1:34:00 am,1414.230825,1411.5,25.5801,1948802.7596162497,1450297.0649036535
10/16/2024 1:36:00 am,1437.6132,1411.5,24.09303,1950240.3728162497,1480368.3747215187
10/16/2024 1:38:00 am,1385.73735,1411.5,22.74609,1951626.1101662498,1507707.4786843355
10/16/2024 1:42:00 am,1401.16245,1411.5,22.74609,1953027.2726162497,1508789.9314624122
10/16/2024 1:44:00 am,1427.3168999999998,1411.5,22.74609,1954454.5895162497,1509892.589575753
10/16/2024 1:46:00 am,1401.0195,1411.5,23.03209,1955855.6090162497,1505381.184877579
10/16/2024 1:48:00 am,1343.69655,1411.5,23.03209,1957199.3055662496,1506415.4000288562
10/16/2024 1:50:00 am,1412.9763,1411.5,23.34035,1958612.2818662496,1501465.3201356805
10/16/2024 1:52:00 am,1432.1106,1411.5,23.34035,1960044.3924662496,1502563.1711092533
10/16/2024 1:54:00 am,1399.1463,1411.5,23.34035,1961443.5387662495,1503635.7517658214
10/16/2024 1:56:00 am,1423.919475,1411.5,23.34035,1962867.4582412494,1504727.323451638
10/16/2024 1:58:00 am,1413.93915,1411.5,23.34035,1964281.3973912494,1505811.244255241
10/16/2024 2:00:00 am,1396.93215,1411.5,23.34035,1965678.3295412494,1506882.1275521684
10/16/2024 2:04:00 am,1378.7433,1411.5,23.34035,1967057.0728412494,1507939.067340347
10/16/2024 2:06:00 am,1449.63945,1411.5,23.34035,1968506.7122912493,1509050.3558689787
10/16/2024 2:08:00 am,1379.894925,1411.5,23.70963,1969886.6072162492,1502833.7812257232
10/16/2024 2:10:00 am,1388.90055,1411.5,23.70963,1971275.5077662491,1503893.3785942502
10/16/2024 2:12:00 am,1436.10285,1411.5,23.70963,1972711.610616249,1504988.9867720956
10/16/2024 2:14:00 am,1413.82035,1411.5,23.70963,1974125.430966249,1506067.5955482458
10/16/2024 2:16:00 am,1360.194,1411.5,23.70963,1975485.6249662489,1507105.2925835636
10/16/2024 2:18:00 am,1416.051,1411.5,23.70963,1976901.6759662488,1508185.6031308523
10/16/2024 2:20:00 am,1378.610775,1411.5,24.05331,1978280.2867412488,1502438.3967024875
10/16/2024 2:22:00 am,1440.4780500000002,1411.5,24.05331,1979720.7647912488,1503532.392101639
10/16/2024 2:24:00 am,1408.71375,1411.5,24.43667,1981129.478541249,1497007.405597403
10/16/2024 2:28:00 am,1394.58525,1411.5,24.43667,1982524.063791249,1498061.2006519919
10/16/2024 2:30:00 am,1426.51665,1411.5,24.43667,1983950.5804412488,1499139.1241357361
10/16/2024 2:32:00 am,1434.5106,1411.5,24.43667,1985385.0910412488,1500223.088114299
10/16/2024 2:34:00 am,1400.6392999999996,1411.5,24.43667,1986785.7303412487,1501281.4578106678
10/16/2024 2:36:00 am,1369.6083,1411.5,24.43667,1988155.3386412486,1502316.3794501042
10/16/2024 2:38:00 am,1427.3451,1411.5,24.43667,1989582.6837412487,1503394.9289382559
10/16/2024 2:40:00 am,1445.908875,1411.5,24.43667,1991028.5926162486,1504487.5058329715
10/16/2024 2:42:00 am,1416.29775,1411.5,24.43667,1992444.8903662486,1505557.7075755864
10/16/2024 2:44:00 am,1420.31565,1411.5,24.43667,1993865.2060162486,1506630.9453772376
10/16/2024 2:46:00 am,1421.00055,1411.5,24.43667,1995286.2065662486,1507704.700712136
10/16/2024 2:48:00 am,1354.68975,1411.5,24.43667,1996640.8963162485,1508728.3493984046
10/16/2024 2:52:00 am,1454.968125,1411.5,24.43667,1998095.8644412484,1509827.771764093
10/16/2024 2:54:00 am,1370.11035,1411.5,24.43667,1999465.9747912483,1510863.0727692277
10/16/2024 2:56:00 am,1381.07535,1411.5,24.43667,2000847.0501412484,1511906.659293497
10/16/2024 2:58:00 am,1439.4513,1411.5,24.43667,2002286.5014412485,1512994.3566295053
10/16/2024 3:00:00 am,1407.93045,1411.5,24.78004,2003694.4318912486,1507178.1501908244
10/16/2024 3:02:00 am,1356.5004,1411.5,24.78004,2005050.9322912486,1508198.5092491042
10/16/2024 3:04:00 am,1406.08605,1411.5,26.47891,2006457.0183412486,1475169.0702659858
10/16/2024 3:06:00 am,1395.2793,1411.5,27.18078,2007852.2976412487,1462102.3818944357
10/16/2024 3:08:00 am,1368.4303999999995,1411.5,28.6926633333333,2009220.7280412486,1432721.7889208249
10/16/2024 3:10:00 am,1424.897625,1411.5,28.57903,2010645.6256662486,1436022.6091134038
10/16/2024 3:12:00 am,1448.3628,1411.5,28.57903,2012093.9884662486,1437057.043874283
10/16/2024 3:16:00 am,1440.03255,1411.5,28.20939,2013534.0210162485,1445528.356245093
10/16/2024 3:18:00 am,1453.9298250000002,1411.5,27.88335,2014987.9508412485,1453141.8080503554
10/16/2024 3:20:00 am,1401.26775,1411.5,27.60664,2016389.2185912486,1459731.9060159496
10/16/2024 3:22:00 am,1405.79565,1411.5,27.60664,2017795.0142412486,1460749.6087217184
10/16/2024 3:24:00 am,1401.337275,1411.5,26.958105,2019196.3515162487,1474859.2789183292
10/16/2024 3:26:00 am,1416.980625,1411.5,25.8808,2020613.3321412487,1497662.4368764367
10/16/2024 3:28:00 am,1385.7222,1411.5,24.27198,2021999.0543412487,1531219.8482713518
10/16/2024 3:30:00 am,1426.7074999999995,1411.5,22.91037,2023425.7618412487,1559851.4331281
10/16/2024 3:32:00 am,1358.21565,1411.5,22.91037,2024783.9774912486,1560898.4765472868
10/16/2024 3:34:00 am,1360.6023,1411.5,22.49196,2026144.5797912485,1570424.951362433
10/16/2024 3:36:00 am,1418.344575,1411.5,23.306165,2027562.9243662485,1555015.7637346254
10/16/2024 3:40:00 am,1358.06085,1411.5,24.16697,2028920.9852162485,1538592.2593953332
10/16/2024 3:42:00 am,1374.12825,1411.5,24.16697,2030295.1134662486,1539634.3024833943
10/16/2024 3:44:00 am,1406.0938999999994,1411.5,24.16697,2031701.2073662486,1540700.5860924094
10/16/2024 3:46:00 am,1446.1995000000002,1411.5,24.16697,2033147.4068662487,1541797.2829931045
10/16/2024 3:48:00 am,1428.971925,1411.5,24.16697,2034576.3787912487,1542880.9157016813
10/16/2024 3:50:00 am,1388.86005,1411.5,24.16697,2035965.2388412487,1543934.1303600557
10/16/2024 3:52:00 am,1362.969,1411.5,24.16697,2037328.2078412487,1544967.7110507165
10/16/2024 3:54:00 am,1422.2465000000009,1411.5,24.16697,2038750.4543412486,1546046.2436657355
10/16/2024 3:56:00 am,1373.5737,1411.5,24.16697,2040124.0280412487,1547087.8662217285
10/16/2024 3:58:00 am,1407.6957,1411.5,24.16697,2041531.7237412487,1548155.3645242183
10/16/2024 4:00:00 am,1443.7857,1411.5,24.16697,2042975.5094412486,1549250.2309672348
10/16/2024 4:04:00 am,1352.906025,1411.5,24.16697,2044328.4154662485,1550276.180599045
10/16/2024 4:06:00 am,1450.2126,1411.5,24.16697,2045778.6280662485,1551375.9207550667
10/16/2024 4:08:00 am,1424.9488000000006,1411.5,24.16697,2047203.5768662484,1552456.5026060552
10/16/2024 4:10:00 am,1482.0438,1411.5,24.16697,2048685.6206662485,1553580.3813255224
10/16/2024 4:12:00 am,1413.078075,1411.5,23.90296,2050098.6987412486,1560064.4268206074
10/16/2024 4:14:00 am,1398.288075,1411.5,23.90296,2051496.9868162486,1561128.4826563552
10/16/2024 4:16:00 am,1426.963425,1411.5,23.90296,2052923.9502412486,1562214.3595846628
10/16/2024 4:18:00 am,1420.85955,1411.5,23.90296,2054344.8097912485,1563295.5916447702
10/16/2024 4:20:00 am,1400.703375,1411.5,23.90296,2055745.5131662486,1564361.4854523253
10/16/2024 4:22:00 am,1386.5256,1411.5,23.90296,2057132.0387662486,1565416.5903927677
10/16/2024 4:24:00 am,1437.00975,1411.5,23.90296,2058569.0485162486,1566510.1122770288
10/16/2024 4:28:00 am,1429.129575,1411.5,23.90296,2059998.1780912485,1567597.6375813684
10/16/2024 4:30:00 am,1362.870075,1411.5,23.90296,2061361.0481662485,1568634.7413674893
10/16/2024 4:32:00 am,1408.9417999999996,1411.5,23.90296,2062769.9899662484,1569706.9043726118
10/16/2024 4:34:00 am,1392.5960249999998,1411.5,23.90296,2064162.5859912485,1570766.6287267946
10/16/2024 4:36:00 am,1367.49585,1411.5,23.90296,2065530.0818412486,1571807.2525907676
10/16/2024 4:38:00 am,1445.4654,1411.5,23.90296,2066975.5472412487,1572907.2089743917
10/16/2024 4:40:00 am,1444.446975,1411.5,23.90296,2068419.9942162486,1574006.3903667363
10/16/2024 4:42:00 am,1403.100675,1411.5,23.90296,2069823.0948912487,1575074.1084486314
10/16/2024 4:44:00 am,1397.893575,1411.5,23.90296,2071220.9884662488,1576137.8640815567
10/16/2024 4:46:00 am,1412.684925,1411.5,23.49129,2072633.6733912488,1585745.2865372577
10/16/2024 4:50:00 am,1408.3359,1411.5,23.49129,2074042.0092912489,1586822.7861668146
10/16/2024 4:52:00 am,1409.75175,1411.5,23.49129,2075451.761041249,1587901.369044942
10/16/2024 4:54:00 am,1435.90755,1411.5,23.18325,2076887.6685912488,1595397.6081625682
10/16/2024 4:56:00 am,1381.0043999999998,1411.5,23.18325,2078268.6729912488,1596458.450860005
10/16/2024 4:58:00 am,1407.2999249999998,1411.5,23.18325,2079675.9729162487,1597539.4929251424
10/16/2024 5:00:00 am,1441.91865,1411.5,23.18325,2081117.8915662486,1598647.1279697162
10/16/2024 5:02:00 am,1403.1453,1411.5,23.18325,2082521.0368662486,1599724.978586954
10/16/2024 5:04:00 am,1403.513025,1411.5,23.18325,2083924.5498912486,1600803.1116785856
10/16/2024 5:06:00 am,1399.681425,1411.5,23.18325,2085324.2313162487,1601878.3014596244
10/16/2024 5:08:00 am,1389.255975,1411.5,23.18325,2086713.4872912487,1602945.4827488004
10/16/2024 5:10:00 am,1437.121425,1411.5,22.88696,2088150.6087162488,1610236.4141596043
10/16/2024 5:14:00 am,1439.890575,1411.5,22.88696,2089590.4992912489,1611346.7575546603
10/16/2024 5:16:00 am,1450.880925,1411.5,21.94657,2091041.3802162488,1632129.5199781237
10/16/2024 5:18:00 am,1389.290325,1411.5,21.94657,2092430.6705412487,1633213.9087294443
10/16/2024 5:20:00 am,1427.6554000000006,1411.5,21.94657,2093858.3259412488,1634328.2427377244
10/16/2024 5:22:00 am,1395.32925,1411.5,21.94657,2095253.6551912487,1635417.3450771428
10/16/2024 5:24:00 am,1381.233675,1411.5,21.94657,2096634.8888662488,1636495.4453367954
10/16/2024 5:26:00 am,1410.559725,1411.5,21.94657,2098045.4485912486,1637596.4355843563
10/16/2024 5:28:00 am,1401.782325,1411.5,21.94657,2099447.2309162486,1638690.5747701526
10/16/2024 5:30:00 am,1404.2538,1411.5,21.94657,2100851.4847162487,1639786.643026958
10/16/2024 5:32:00 am,1430.506425,1411.5,21.94657,2102281.9911412485,1640903.2023580407
10/16/2024 5:34:00 am,1380.61875,1411.5,21.94657,2103662.6098912484,1641980.8226476386
10/16/2024 5:38:00 am,1454.059575,1411.5,21.94657,2105116.6694662482,1643115.7660201695
10/16/2024 5:40:00 am,1439.4066750000002,1411.5,21.94657,2106556.0761412485,1644239.2723016562
10/16/2024 5:42:00 am,1383.7433999999998,1411.5,21.94657,2107939.8195412485,1645319.3314877548
10/16/2024 5:44:00 am,1454.5431,1411.5,21.94657,2109394.3626412484,1646454.652268133
10/16/2024 5:46:00 am,1424.531925,1411.5,21.94657,2110818.894566248,1647566.5482970404
10/16/2024 5:48:00 am,1390.49445,1411.5,21.94657,2112209.3890162483,1648651.876909225
10/16/2024 5:50:00 am,1404.249825,1411.5,21.94657,2113613.638841248,1649747.9420634063
10/16/2024 5:52:00 am,1398.0550000000003,1411.5,21.94657,2115011.6938412483,1650839.171944193
10/16/2024 5:54:00 am,1419.357525,1411.5,21.94657,2116431.051366248,1651947.0291764187
10/16/2024 5:56:00 am,1446.0204,1411.5,21.94657,2117877.071766248,1653075.6976971182
10/16/2024 5:58:00 am,1404.80445,1411.5,21.94657,2119281.876216248,1654172.195755136
10/16/2024 6:02:00 am,1372.199325,1411.5,21.94657,2120654.075541248,1655243.2443947352
10/16/2024 6:04:00 am,1407.936,1411.5,21.94657,2122062.0115412483,1656342.1867349402
10/16/2024 6:06:00 am,1438.777425,1411.5,21.94657,2123500.7889662483,1657465.2018652183
10/16/2024 6:08:00 am,1405.59735,1411.5,21.94657,2124906.386316248,1658562.3188088825
10/16/2024 6:10:00 am,1432.99215,1411.5,21.94657,2126339.378466248,1659680.818333588
10/16/2024 6:12:00 am,1434.60975,1411.5,21.94657,2127773.988216248,1660800.5804505774
10/16/2024 6:14:00 am,1423.214025,1411.5,21.94657,2129197.202241248,1661911.447813331
10/16/2024 6:16:00 am,1430.5302499999991,1411.5,21.94657,2130627.732491248,1663028.0257406435
10/16/2024 6:18:00 am,1419.1437,1411.5,21.94657,2132046.8761912477,1664135.7160751221
10/16/2024 6:20:00 am,1369.485975,1411.5,21.94657,2133416.362166248,1665204.6468519787
10/16/2024 6:22:00 am,1410.0933,1411.5,21.94657,2134826.4554662476,1666305.2730388287
10/16/2024 6:26:00 am,1368.640575,1411.5,21.94657,2136195.0960412477,1667373.543951988
10/16/2024 6:28:00 am,1398.652575,1411.5,21.94657,2137593.748616248,1668465.2402605591
10/16/2024 6:30:00 am,1420.5682999999997,1411.5,21.94657,2139014.316916248,1669574.0425442017
10/16/2024 6:32:00 am,1434.0911999999998,1411.5,21.94657,2140448.408116248,1670693.3999151299
10/16/2024 6:34:00 am,1429.8615,1411.5,21.94657,2141878.269616248,1671809.4558601296
10/16/2024 6:36:00 am,1434.5976,1411.5,21.94657,2143312.867216248,1672929.2084936271
10/16/2024 6:38:00 am,1386.133125,1411.5,21.94657,2144699.0003412482,1674011.132942056
10/16/2024 6:40:00 am,1423.8428500000005,1411.5,21.94657,2146122.8431912484,1675122.4911242907
10/16/2024 6:42:00 am,1434.678525,1411.5,21.94657,2147557.5217162482,1676242.3069225266
10/16/2024 6:44:00 am,1403.972325,1411.5,21.94657,2148961.494041248,1677338.15547844
10/16/2024 6:46:00 am,1435.4136,1411.5,21.94657,2150396.9076412483,1678458.5450279263
10/16/2024 6:50:00 am,1416.546675,1411.5,21.94657,2151813.454316248,1679564.2082953148
10/16/2024 6:52:00 am,1410.92535,1411.5,21.94657,2153224.3796662483,1680665.4839257295
10/16/2024 6:54:00 am,1376.85885,1411.5,21.94657,2154601.2385162483,1681740.169484413
10/16/2024 6:56:00 am,1427.690775,1411.5,21.94657,2156028.9292912483,1682854.531104094
10/16/2024 6:58:00 am,1431.737325,1411.5,21.94657,2157460.6666162484,1683972.0511948469
10/16/2024 7:00:00 am,1458.4047,1411.5,21.94657,2158919.0713162483,1685110.386086478
10/16/2024 7:02:00 am,1454.8563,1411.5,21.94657,2160373.9276162484,1686245.9513301991
10/16/2024 7:04:00 am,1391.33595,1411.5,21.94657,2161765.2635662486,1687331.9367619974
10/16/2024 7:06:00 am,1414.115925,1411.5,21.94657,2163179.3794912486,1688435.7027456362
10/16/2024 7:08:00 am,1390.914,1411.5,21.94657,2164570.2934912485,1689521.3588309863
10/16/2024 7:12:00 am,1447.005675,1411.5,21.94657,2166017.2991662486,1690650.7963926184
10/16/2024 7:14:00 am,1409.10345,1411.5,21.94657,2167426.4026162485,1691750.6499675917
10/16/2024 7:16:00 am,1422.9972,1411.5,21.94657,2168849.3998162486,1692861.3480909958
10/16/2024 7:18:00 am,1430.6740999999995,1411.5,21.74614,2170280.0739162485,1698327.9306503176
10/16/2024 7:20:00 am,1386.3117,1411.5,21.39204,2171666.3856162485,1707102.6437386663
10/16/2024 7:22:00 am,1335.9281999999998,1411.5,22.31624,2173002.3138162484,1688069.9022594613
10/16/2024 7:24:00 am,1390.452075,1411.5,23.12914,2174392.7658912484,1671474.4189183891
10/16/2024 7:26:00 am,1399.958175,1411.5,23.7374,2175792.724066248,1659316.1019837465
10/16/2024 7:28:00 am,1391.6750500000005,1411.5,24.39392,2177184.3991162484,1646083.77854335
10/16/2024 7:30:00 am,1383.58815,1411.5,25.34484,2178567.9872662486,1626413.4166023973
10/16/2024 7:32:00 am,1386.9186,1411.5,26.950915,2179954.9058662485,1592437.1121479059
10/16/2024 7:36:00 am,1375.96605,1411.5,27.60548,2181330.8719162485,1579164.0143355827
10/16/2024 7:38:00 am,1412.376825,1411.5,27.60548,2182743.2487412486,1580186.497758633
10/16/2024 7:40:00 am,1406.6039500000004,1411.5,21.57148,2184149.8526912485,1712996.4040479264
10/16/2024 7:42:00 am,1405.762125,1411.5,21.57148,2185555.6148162484,1714098.9224772844
10/16/2024 7:44:00 am,1417.6272749999998,1411.5,21.89082,2186973.2420912483,1708226.866216889
10/16/2024 7:46:00 am,1397.201775,1411.5,22.289125,2188370.4438662482,1700601.8201698454
10/16/2024 7:48:00 am,1351.385175,1411.5,23.0827,2189721.829041248,1684274.908409144
10/16/2024 7:50:00 am,1406.73315,1411.5,23.45428,2191128.5621912484,1677215.1340549388
10/16/2024 7:52:00 am,1406.8885999999995,1411.5,23.80931,2192535.4507912486,1670507.8884524629
10/16/2024 7:54:00 am,1360.36725,1411.5,23.80931,2193895.8180412487,1671544.361646772
10/16/2024 7:56:00 am,1405.00155,1411.5,24.241525,2195300.819591249,1663126.4225848315
10/16/2024 8:00:00 am,1371.4293,1411.5,25.40581,2196672.248891249,1638589.871015211
10/16/2024 8:02:00 am,1402.49385,1411.5,25.40581,2198074.742741249,1639636.0499424187
10/16/2024 8:04:00 am,1365.41235,1411.5,25.948825,2199440.155091249,1628711.2782668923
10/16/2024 8:06:00 am,1416.267675,1411.5,26.12597,2200856.4227662487,1625861.3340112655
10/16/2024 8:08:00 am,1378.1178,1411.5,26.12597,2202234.540566249,1626879.4051682728
10/16/2024 8:10:00 am,1421.05095,1411.5,26.12597,2203655.591516249,1627929.1927733913
10/16/2024 8:12:00 am,1377.57885,1411.5,26.12597,2205033.170366249,1628946.865786314
10/16/2024 8:14:00 am,1391.894775,1411.5,26.12597,2206425.065141249,1629975.1145499658
10/16/2024 8:16:00 am,1387.35825,1411.5,26.12597,2207812.423391249,1631000.0119997784
10/16/2024 8:18:00 am,1404.7152,1411.5,26.12597,2209217.138591249,1632037.7317280408
10/16/2024 8:20:00 am,1364.46675,1411.5,26.12597,2210581.605341249,1633045.718304276
10/16/2024 8:24:00 am,1394.0814,1411.5,26.12597,2211975.686741249,1634075.5824159365
10/16/2024 8:26:00 am,1377.7700249999998,1411.5,26.12597,2213353.456766249,1635093.396657536
10/16/2024 8:28:00 am,1417.5953500000005,1411.5,26.12597,2214771.052116249,1636140.6314716737
10/16/2024 8:30:00 am,1427.070825,1411.5,26.12597,2216198.122941249,1637194.8662010552
10/16/2024 8:32:00 am,1408.2219,1411.5,26.12597,2217606.344841249,1638235.1764699277
10/16/2024 8:34:00 am,1425.2268,1411.5,26.12597,2219031.5716412487,1639288.0489437275
10/16/2024 8:36:00 am,1384.42245,1411.5,26.12597,2220415.9940912486,1640310.7775997673
10/16/2024 8:38:00 am,1354.74435,1411.5,26.12597,2221770.7384412484,1641311.5818473094
